wavelength (microns),Re_eps,Im_eps
0.445911,1.4658,1.09023e-05
0.445698,1.46581,1.09623e-05
0.445485,1.46583,1.10225e-05
0.445272,1.46585,1.10829e-05
0.44506,1.46586,1.11435e-05
0.444847,1.46588,1.12042e-05
0.444635,1.4659,1.12651e-05
0.444423,1.46592,1.13262e-05
0.444212,1.46593,1.13874e-05
0.444,1.46595,1.14489e-05
0.443789,1.46597,1.15105e-05
0.443578,1.46598,1.15722e-05
0.443367,1.466,1.16341e-05
0.443156,1.46602,1.16963e-05
0.442945,1.46603,1.17585e-05
0.442735,1.46605,1.1821e-05
0.442525,1.46607,1.18836e-05
0.442315,1.46609,1.19464e-05
0.442105,1.4661,1.20094e-05
0.441896,1.46612,1.20725e-05
0.441686,1.46614,1.21358e-05
0.441477,1.46615,1.21993e-05
0.441268,1.46617,1.2263e-05
0.44106,1.46619,1.23268e-05
0.440851,1.4662,1.23909e-05
0.440643,1.46622,1.2455e-05
0.440435,1.46624,1.25194e-05
0.440227,1.46626,1.25839e-05
0.440019,1.46627,1.26486e-05
0.439811,1.46629,1.27135e-05
0.439604,1.46631,1.27786e-05
0.439397,1.46633,1.28438e-05
0.43919,1.46634,1.29092e-05
0.438983,1.46636,1.29748e-05
0.438776,1.46638,1.30406e-05
0.43857,1.46639,1.31065e-05
0.438364,1.46641,1.31726e-05
0.438158,1.46643,1.32389e-05
0.437952,1.46645,1.33054e-05
0.437746,1.46646,1.3372e-05
0.437541,1.46648,1.34388e-05
0.437336,1.4665,1.35058e-05
0.437131,1.46652,1.3573e-05
0.436926,1.46653,1.36404e-05
0.436721,1.46655,1.37079e-05
0.436517,1.46657,1.37756e-05
0.436313,1.46659,1.38435e-05
0.436109,1.4666,1.39115e-05
0.435905,1.46662,1.39798e-05
0.435835,1.46663,1.40031e-05
0.435701,1.46664,1.40482e-05
0.435497,1.46666,1.41168e-05
0.435294,1.46667,1.41856e-05
0.435091,1.46669,1.42545e-05
0.434888,1.46671,1.43236e-05
0.434685,1.46673,1.43929e-05
0.434483,1.46674,1.44624e-05
0.43428,1.46676,1.45321e-05
0.434078,1.46678,1.46019e-05
0.433876,1.4668,1.4672e-05
0.433674,1.46681,1.47422e-05
0.433473,1.46683,1.48126e-05
0.433271,1.46685,1.48831e-05
0.43307,1.46687,1.49539e-05
0.432869,1.46688,1.50248e-05
0.432668,1.4669,1.50959e-05
0.432468,1.46692,1.51672e-05
0.432267,1.46694,1.52387e-05
0.432067,1.46696,1.53103e-05
0.431867,1.46697,1.53822e-05
0.431667,1.46699,1.54542e-05
0.431467,1.46701,1.55264e-05
0.431267,1.46703,1.55988e-05
0.431068,1.46704,1.56713e-05
0.430869,1.46706,1.57441e-05
0.43067,1.46708,1.5817e-05
0.430471,1.4671,1.58901e-05
0.430272,1.46712,1.59634e-05
0.430074,1.46713,1.60369e-05
0.429876,1.46715,1.61105e-05
0.429677,1.46717,1.61844e-05
0.42948,1.46719,1.62584e-05
0.429282,1.46721,1.63326e-05
0.429084,1.46722,1.6407e-05
0.428887,1.46724,1.64816e-05
0.42869,1.46726,1.65564e-05
0.428493,1.46728,1.66313e-05
0.428296,1.4673,1.67065e-05
0.428099,1.46731,1.67818e-05
0.427903,1.46733,1.68573e-05
0.427706,1.46735,1.6933e-05
0.42751,1.46737,1.70089e-05
0.427314,1.46739,1.70849e-05
0.427119,1.4674,1.71612e-05
0.426923,1.46742,1.72376e-05
0.426728,1.46744,1.73143e-05
0.426532,1.46746,1.73911e-05
0.426337,1.46748,1.74681e-05
0.426143,1.46749,1.75453e-05
0.425948,1.46751,1.76226e-05
0.425753,1.46753,1.77002e-05
0.425559,1.46755,1.7778e-05
0.425365,1.46757,1.78559e-05
0.425171,1.46759,1.7934e-05
0.424977,1.4676,1.80124e-05
0.424784,1.46762,1.80909e-05
0.42459,1.46764,1.81696e-05
0.424397,1.46766,1.82484e-05
0.424204,1.46768,1.83275e-05
0.424011,1.4677,1.84068e-05
0.423818,1.46771,1.84863e-05
0.423626,1.46773,1.85659e-05
0.423433,1.46775,1.86457e-05
0.423241,1.46777,1.87258e-05
0.423049,1.46779,1.8806e-05
0.422857,1.46781,1.88864e-05
0.422665,1.46782,1.8967e-05
0.422474,1.46784,1.90478e-05
0.422283,1.46786,1.91288e-05
0.422091,1.46788,1.921e-05
0.4219,1.4679,1.92914e-05
0.42171,1.46792,1.93729e-05
0.421519,1.46794,1.94547e-05
0.421329,1.46795,1.95366e-05
0.421138,1.46797,1.96188e-05
0.420948,1.46799,1.97011e-05
0.420758,1.46801,1.97837e-05
0.420568,1.46803,1.98664e-05
0.420379,1.46805,1.99493e-05
0.420189,1.46807,2.00324e-05
0.42,1.46808,2.01158e-05
0.419811,1.4681,2.01993e-05
0.419622,1.46812,2.0283e-05
0.419433,1.46814,2.03669e-05
0.419245,1.46816,2.0451e-05
0.419056,1.46818,2.05353e-05
0.418868,1.4682,2.06198e-05
0.41868,1.46822,2.07044e-05
0.418492,1.46823,2.07893e-05
0.418304,1.46825,2.08744e-05
0.418117,1.46827,2.09597e-05
0.417929,1.46829,2.10452e-05
0.417742,1.46831,2.11308e-05
0.417555,1.46833,2.12167e-05
0.417368,1.46835,2.13028e-05
0.417181,1.46837,2.13891e-05
0.416995,1.46838,2.14755e-05
0.416808,1.4684,2.15622e-05
0.416622,1.46842,2.16491e-05
0.416436,1.46844,2.17361e-05
0.41625,1.46846,2.18234e-05
0.416064,1.46848,2.19109e-05
0.415879,1.4685,2.19986e-05
0.415693,1.46852,2.20864e-05
0.415508,1.46854,2.21745e-05
0.415323,1.46856,2.22628e-05
0.415138,1.46858,2.23513e-05
0.414953,1.46859,2.24399e-05
0.414769,1.46861,2.25288e-05
0.414584,1.46863,2.26179e-05
0.4144,1.46865,2.27072e-05
0.414216,1.46867,2.27967e-05
0.414032,1.46869,2.28864e-05
0.413848,1.46871,2.29763e-05
0.413665,1.46873,2.30664e-05
0.413481,1.46875,2.31567e-05
0.413298,1.46877,2.32472e-05
0.413115,1.46879,2.33379e-05
0.412932,1.46881,2.34289e-05
0.412749,1.46882,2.352e-05
0.412566,1.46884,2.36113e-05
0.412384,1.46886,2.37029e-05
0.412202,1.46888,2.37946e-05
0.412019,1.4689,2.38866e-05
0.411837,1.46892,2.39787e-05
0.411656,1.46894,2.40711e-05
0.411474,1.46896,2.41637e-05
0.411292,1.46898,2.42564e-05
0.411111,1.469,2.43494e-05
0.41093,1.46902,2.44426e-05
0.410749,1.46904,2.4536e-05
0.410568,1.46906,2.46297e-05
0.410387,1.46908,2.47235e-05
0.410207,1.4691,2.48175e-05
0.410026,1.46912,2.49118e-05
0.409846,1.46914,2.50062e-05
0.409666,1.46916,2.51009e-05
0.409486,1.46917,2.51958e-05
0.409306,1.46919,2.52909e-05
0.409127,1.46921,2.53862e-05
0.408947,1.46923,2.54817e-05
0.408768,1.46925,2.55774e-05
0.408589,1.46927,2.56734e-05
0.40841,1.46929,2.57695e-05
0.408231,1.46931,2.58659e-05
0.408053,1.46933,2.59625e-05
0.407874,1.46935,2.60592e-05
0.407696,1.46937,2.61562e-05
0.407517,1.46939,2.62535e-05
0.407339,1.46941,2.63509e-05
0.407162,1.46943,2.64486e-05
0.406984,1.46945,2.65464e-05
0.406806,1.46947,2.66445e-05
0.406629,1.46949,2.67428e-05
0.406452,1.46951,2.68413e-05
0.406275,1.46953,2.694e-05
0.406098,1.46955,2.7039e-05
0.405921,1.46957,2.71381e-05
0.405744,1.46959,2.72375e-05
0.405568,1.46961,2.73371e-05
0.405391,1.46963,2.74369e-05
0.405215,1.46965,2.7537e-05
0.405039,1.46967,2.76372e-05
0.404863,1.46969,2.77377e-05
0.404688,1.46971,2.78384e-05
0.404656,1.46971,2.78565e-05
0.404512,1.46973,2.79393e-05
0.404337,1.46975,2.80404e-05
0.404161,1.46977,2.81418e-05
0.403986,1.46979,2.82434e-05
0.403811,1.46981,2.83452e-05
0.403636,1.46983,2.84472e-05
0.403462,1.46985,2.85494e-05
0.403287,1.46987,2.86519e-05
0.403113,1.46989,2.87546e-05
0.402939,1.46991,2.88575e-05
0.402765,1.46993,2.89606e-05
0.402591,1.46995,2.9064e-05
0.402417,1.46997,2.91675e-05
0.402243,1.46999,2.92713e-05
0.40207,1.47001,2.93754e-05
0.401897,1.47003,2.94796e-05
0.401723,1.47005,2.95841e-05
0.40155,1.47007,2.96888e-05
0.401378,1.47009,2.97937e-05
0.401205,1.47012,2.98989e-05
0.401032,1.47014,3.00043e-05
0.40086,1.47016,3.01099e-05
0.400688,1.47018,3.02157e-05
0.400515,1.4702,3.03218e-05
0.400343,1.47022,3.04281e-05
0.400172,1.47024,3.05346e-05
0.4,1.47026,3.06413e-05
